employee_id,employee_name,department,team,designation,employment_type,experience_years,joining_date,location,manager_id,skill_primary,skill_secondary,grade_level,employment_status,cost_center,capacity_hours_monthly
EMP0736,Employee 0736,Finance,Team D,Lead Engineer,Full-Time,5,2020-12-08,Noida,EMP0077,AWS,Cloud,G3,Active,CC-111,160
EMP0737,Employee 0737,DevOps,Team D,Senior Engineer,Full-Time,5,2024-05-12,Remote,EMP0106,Excel,SQL,G3,Active,CC-128,160
EMP0738,Employee 0738,Product,Team B,Lead Engineer,Full-Time,7,2020-12-26,Noida,EMP0110,React,Agile,G4,Active,CC-136,160
EMP0739,Employee 0739,Product,Team C,QA Engineer,Full-Time,9,2020-01-09,Mumbai,EMP0031,Data Science,DevOps,G5,Active,CC-131,160
EMP0740,Employee 0740,DevOps,Team D,Designer,Full-Time,7,2025-09-03,Hyderabad,EMP0112,Power BI,UI/UX,G4,Active,CC-187,160
EMP0741,Employee 0741,Product,Team C,Support Engineer,Full-Time,0,2022-04-20,Bengaluru,EMP0013,Node.js,Python,G1,Active,CC-106,160
EMP0742,Employee 0742,DevOps,Team E,Sales Executive,Full-Time,0,2020-08-19,Delhi,EMP0001,AWS,UI/UX,G1,Active,CC-138,160
EMP0743,Employee 0743,Support,Team A,DevOps Engineer,Full-Time,2,2022-02-28,Hyderabad,EMP0034,SQL,DevOps,G2,Active,CC-143,160
EMP0744,Employee 0744,Finance,Team B,Senior Engineer,Full-Time,4,2019-01-03,Mumbai,EMP0015,Power BI,Python,G3,Active,CC-116,160
EMP0745,Employee 0745,Finance,Team C,Finance Analyst,Full-Time,6,2021-02-24,Mumbai,EMP0079,AWS,Analytics,G4,Active,CC-155,160
EMP0746,Employee 0746,QA,Team D,Data Scientist,Full-Time,2,2023-07-06,Delhi,EMP0025,SQL,Python,G2,Active,CC-129,160
EMP0747,Employee 0747,QA,Team D,Junior Engineer,Full-Time,5,2023-04-11,Bengaluru,EMP0115,Excel,Python,G3,Active,CC-156,160
EMP0748,Employee 0748,DevOps,Team B,Support Engineer,Full-Time,2,2024-04-16,,EMP0045,Java,Agile,G2,Active,CC-136,160
EMP0749,Employee 0749,QA,Team E,Finance Analyst,Full-Time,2,2019-11-21,Pune,EMP0075,Python,Cloud,G2,Active,CC-153,160
EMP0750,Employee 0750,Data & Analytics,Team A,Lead Engineer,Full-Time,0,2023-08-03,Mumbai,EMP0088,Java,UI/UX,G1,Active,CC-147,160
EMP0751,Employee 0751,Sales,Team A,Sales Executive,Contract,1,2019-03-11,Remote,EMP0107,Excel,DevOps,G1,Active,CC-180,160
EMP0752,Employee 0752,Design,Team E,Designer,Full-Time,0,2025-05-19,Remote,EMP0042,Data Science,Cloud,G1,Inactive,CC-127,160
EMP0753,Employee 0753,Engineering,Team A,HR Executive,Full-Time,1,2025-03-21,Noida,EMP0012,Testing,Testing,G1,Active,CC-122,160
EMP0754,Employee 0754,Product,Team B,HR Executive,Full-Time,7,2022-06-22,Noida,EMP0100,Testing,Testing,G4,Active,CC-182,160
EMP0755,Employee 0755,QA,Team C,Software Engineer,Full-Time,1,2021-05-07,Hyderabad,EMP0046,Java,Analytics,G1,Active,CC-165,160
EMP0756,Employee 0756,Product,Team E,Product Analyst,Contract,12,2022-12-30,Noida,EMP0012,Testing,Analytics,G7,Active,CC-178,160
EMP0757,Employee 0757,QA,Team C,QA Engineer,Full-Time,5,2025-01-27,Remote,EMP0087,React,Cloud,G3,Active,CC-163,160
EMP0758,Employee 0758,HR,Team D,DevOps Engineer,Full-Time,5,2025-04-05,Bengaluru,EMP0117,Excel,Testing,G3,Active,CC-119,160
EMP0759,Employee 0759,QA,Team C,DevOps Engineer,Contract,1,2021-05-15,Delhi,EMP0071,Java,Python,G1,Active,CC-165,160
EMP0760,Employee 0760,Data & Analytics,Team E,Product Manager,Full-Time,6,2022-10-07,Mumbai,EMP0046,AWS,SQL,G4,Active,CC-198,160
EMP0761,Employee 0761,HR,Team B,Junior Engineer,Full-Time,2,2019-04-12,Noida,EMP0006,Java,UI/UX,G2,Active,CC-190,160
EMP0762,Employee 0762,Design,Team D,Data Scientist,Full-Time,4,2024-08-02,Mumbai,EMP0044,SQL,Agile,G3,Active,CC-123,160
EMP0763,Employee 0763,Data & Analytics,Team D,Support Engineer,Full-Time,12,2024-10-10,Delhi,EMP0001,Testing,SQL,G7,Active,CC-101,160
EMP0764,Employee 0764,QA,Team E,DevOps Engineer,Full-Time,4,2023-05-09,Remote,EMP0039,Data Science,Analytics,G3,Active,CC-188,160
EMP0765,Employee 0765,Support,Team B,HR Executive,Full-Time,7,2021-05-24,Bengaluru,EMP0105,Python,Agile,G4,Active,CC-103,160
EMP0766,Employee 0766,Product,Team E,Product Analyst,Full-Time,2,2025-04-10,Pune,EMP0012,AWS,DevOps,G2,Active,CC-118,160
EMP0767,Employee 0767,Finance,Team D,QA Engineer,Full-Time,4,2018-03-31,Remote,EMP0061,Python,DevOps,G3,Active,CC-174,160
EMP0768,Employee 0768,Product,Team A,Lead Engineer,Full-Time,9,2021-04-22,Chennai,,Java,UI/UX,G5,Active,CC-153,160
EMP0769,Employee 0769,Finance,Team C,Support Engineer,Full-Time,2,2024-06-28,Delhi,EMP0063,Testing,DevOps,G2,Active,CC-165,160
EMP0770,Employee 0770,Sales,Team D,Support Engineer,Contract,9,2024-11-09,Pune,EMP0092,Python,Python,G5,Active,CC-154,160
EMP0771,Employee 0771,Sales,Team D,Data Scientist,Full-Time,6,2024-03-16,Remote,EMP0015,Excel,Analytics,G4,Active,CC-157,160
EMP0772,Employee 0772,Support,Team C,Junior Engineer,Full-Time,2,2019-10-23,Remote,EMP0030,Node.js,Agile,G2,Active,CC-175,160
EMP0773,Employee 0773,DevOps,Team D,Sales Executive,Contract,6,2024-10-02,Hyderabad,EMP0114,AWS,UI/UX,G4,Active,CC-153,160
EMP0774,Employee 0774,DevOps,Team E,HR Executive,Full-Time,7,2023-04-19,Pune,EMP0037,Java,DevOps,G4,Active,CC-116,160
EMP0775,Employee 0775,QA,Team D,Lead Engineer,Full-Time,6,2019-10-03,Remote,EMP0039,React,Agile,G4,Active,CC-171,160
EMP0776,Employee 0776,Engineering,Team B,Junior Engineer,Contract,0,2022-01-09,Hyderabad,EMP0106,Node.js,Python,G1,Active,CC-108,160
EMP0777,Employee 0777,DevOps,Team B,QA Engineer,Full-Time,2,2019-04-12,Remote,EMP0034,Power BI,Analytics,G2,Active,CC-198,160
EMP0778,Employee 0778,Engineering,Team E,HR Executive,Full-Time,3,2024-03-31,Bengaluru,EMP0091,Python,DevOps,G2,Active,CC-158,160
EMP0779,Employee 0779,Data & Analytics,Team A,Software Engineer,Full-Time,4,2024-11-05,Delhi,EMP0065,Java,Cloud,G3,Active,CC-180,160
EMP0780,Employee 0780,Data & Analytics,Team C,Finance Analyst,Contract,6,2020-04-21,Remote,EMP0098,Node.js,DevOps,G4,Active,CC-193,160
EMP0781,Employee 0781,Data & Analytics,Team A,Senior Engineer,Full-Time,5,2025-04-04,Pune,EMP0057,Testing,Python,G3,Active,CC-131,160
EMP0782,Employee 0782,Finance,Team C,Data Scientist,Full-Time,0,2021-03-20,Noida,EMP0047,React,Cloud,G1,Active,CC-196,160
EMP0783,Employee 0783,HR,Team D,QA Engineer,Full-Time,5,2020-07-23,Remote,EMP0110,Node.js,Analytics,G3,Active,CC-103,160
EMP0784,Employee 0784,Finance,Team A,Senior Engineer,Full-Time,6,2018-02-10,Bengaluru,EMP0044,Power BI,UI/UX,G4,Active,CC-198,160
EMP0785,Employee 0785,QA,Team B,QA Engineer,Full-Time,6,2018-09-09,Delhi,EMP0081,Node.js,Testing,G4,Active,CC-153,160
EMP0786,Employee 0786,Support,Team C,Sales Executive,Full-Time,7,2025-08-20,Chennai,EMP0002,AWS,Cloud,G4,Active,CC-189,160
EMP0787,Employee 0787,Support,Team E,Product Analyst,Full-Time,7,2025-03-22,Remote,EMP0090,Power BI,UI/UX,G4,Active,CC-199,160
EMP0788,Employee 0788,Product,Team D,Sales Executive,Full-Time,5,2021-05-20,Hyderabad,EMP0067,Node.js,Testing,G3,Active,CC-127,160
EMP0789,Employee 0789,Data & Analytics,Team B,Product Manager,Full-Time,4,2024-03-10,Delhi,EMP0004,Node.js,Testing,G3,Active,CC-130,160
EMP0790,Employee 0790,Design,Team A,Support Engineer,Intern,0,2022-09-28,Chennai,EMP0034,Node.js,Analytics,G1,Active,CC-115,100
EMP0791,Employee 0791,Engineering,Team E,HR Executive,Contract,5,2025-04-20,Delhi,EMP0059,Power BI,Agile,G3,Active,CC-195,160
EMP0792,Employee 0792,Sales,Team B,Designer,Full-Time,5,2025-01-15,Chennai,EMP0039,AWS,Cloud,G3,Active,CC-191,160
EMP0793,Employee 0793,Support,Team B,Product Manager,Full-Time,5,2020-10-11,Chennai,EMP0059,Java,Cloud,G3,Active,CC-191,160
EMP0794,Employee 0794,Support,Team B,Finance Analyst,Full-Time,0,2022-08-15,Remote,EMP0028,Excel,SQL,G1,Active,CC-147,160
EMP0795,Employee 0795,HR,Team C,QA Engineer,Full-Time,1,2024-08-06,Remote,EMP0082,Testing,DevOps,G1,Active,CC-188,160
EMP0796,Employee 0796,FINANCE,Team B,Support Engineer,Contract,7,2022-09-04,Remote,EMP0092,Excel,Cloud,G4,Active,CC-190,160
EMP0797,Employee 0797,HR,Team D,Finance Analyst,Full-Time,4,2023-12-08,Delhi,EMP0096,SQL,Analytics,G3,Active,CC-115,160
EMP0798,Employee 0798,Sales,Team C,Finance Analyst,Full-Time,6,2022-08-01,Delhi,EMP0067,SQL,SQL,G4,Active,CC-147,160
EMP0799,Employee 0799,Design,Team B,Data Scientist,Full-Time,4,2021-05-27,Hyderabad,EMP0101,Data Science,UI/UX,G3,Active,CC-106,160
EMP0800,Employee 0800,Design,Team D,Sales Executive,Full-Time,4,2021-03-07,Delhi,EMP0016,Node.js,Analytics,G3,Active,CC-108,160
EMP0801,Employee 0801,Engineering,Team C,QA Engineer,Full-Time,7,2023-05-25,Noida,EMP0061,Data Science,Cloud,G4,Active,CC-197,160
EMP0802,Employee 0802,QA,Team D,Product Manager,Full-Time,2,2025-02-19,Hyderabad,EMP0111,Power BI,SQL,G2,Active,CC-179,160
EMP0803,Employee 0803,Sales,Team E,QA Engineer,Full-Time,4,2022-05-06,Delhi,EMP0086,Excel,Testing,G3,Active,CC-182,160
EMP0804,Employee 0804,Data & Analytics,Team C,Finance Analyst,Full-Time,3,2019-11-10,Bengaluru,EMP0083,Node.js,SQL,G2,Active,CC-124,160
EMP0805,Employee 0805,Sales,Team E,Product Manager,Full-Time,3,2024-06-20,Pune,,Excel,Python,G2,Inactive,CC-115,160
EMP0806,Employee 0806,HR,Team E,Senior Engineer,Full-Time,3,2018-03-19,Remote,EMP0011,Node.js,Analytics,G2,Active,CC-151,160
EMP0807,Employee 0807,Sales,Team D,Junior Engineer,Contract,5,2023-07-07,Hyderabad,EMP0054,Python,Analytics,G3,Active,CC-148,160
EMP0808,Employee 0808,Design,Team C,Software Engineer,Intern,3,2019-04-15,Hyderabad,EMP0024,AWS,SQL,G2,Active,CC-119,100
EMP0809,Employee 0809,Design,Team C,QA Engineer,Full-Time,8,2025-08-11,Hyderabad,EMP0004,Python,Testing,G5,Active,CC-149,160
EMP0810,Employee 0810,Data & Analytics,Team D,Data Scientist,Full-Time,1,2019-08-07,Bengaluru,EMP0007,React,Agile,G1,Active,CC-196,160
EMP0811,Employee 0811,Sales,Team D,Designer,Full-Time,3,2020-08-26,Bengaluru,EMP0035,Python,Analytics,G2,Active,CC-159,160
EMP0812,Employee 0812,HR,Team B,QA Engineer,Full-Time,3,2018-09-26,Delhi,EMP0035,Node.js,SQL,G2,Active,CC-131,160
EMP0813,Employee 0813,HR,Team A,DevOps Engineer,Full-Time,8,2019-05-30,Pune,EMP0101,SQL,Analytics,G5,Active,CC-169,160
EMP0814,Employee 0814,QA,Team E,HR Executive,Full-Time,5,2020-10-01,Remote,EMP0006,Python,DevOps,G3,Active,CC-179,160
EMP0815,Employee 0815,Design,Team D,DevOps Engineer,Full-Time,7,2019-11-17,Mumbai,EMP0077,AWS,UI/UX,G4,Active,CC-144,160
EMP0816,Employee 0816,Product,Team E,Designer,Full-Time,0,2023-09-22,Bengaluru,EMP0039,Java,UI/UX,G1,Active,CC-189,160
EMP0817,Employee 0817,Data & Analytics,Team D,Finance Analyst,Full-Time,5,2019-07-27,Pune,EMP0079,Node.js,Analytics,G3,On Leave,CC-187,160
EMP0818,Employee 0818,DevOps,Team C,DevOps Engineer,Intern,7,2020-12-06,Pune,EMP0085,Power BI,Analytics,G4,Active,CC-126,100
EMP0819,Employee 0819,Finance,Team A,Designer,Full-Time,4,2021-09-07,Remote,EMP0001,Python,Cloud,G3,Active,CC-152,160
EMP0820,Employee 0820,HR,Team E,Sales Executive,Full-Time,7,2025-10-23,Bengaluru,EMP0101,Java,Python,G4,Active,CC-185,160
EMP0821,Employee 0821,Finance,Team E,DevOps Engineer,Full-Time,2,2019-05-21,Chennai,EMP0050,SQL,Python,G2,Active,CC-115,160
EMP0822,Employee 0822,Finance,Team A,Data Scientist,Full-Time,8,2020-03-01,Mumbai,EMP0088,Power BI,Agile,G5,Active,CC-111,160
EMP0823,Employee 0823,SALES,Team D,DevOps Engineer,Full-Time,11,2021-05-26,Chennai,EMP0005,AWS,DevOps,G6,Active,CC-190,160
EMP0824,Employee 0824,Sales,Team D,Lead Engineer,Full-Time,3,2018-01-30,Bengaluru,EMP0112,AWS,DevOps,G2,Active,CC-121,160
EMP0825,Employee 0825,HR,Team E,Lead Engineer,Full-Time,3,2025-05-26,Hyderabad,EMP0009,Data Science,Cloud,G2,Active,CC-195,160
EMP0826,Employee 0826,Data & Analytics,Team E,Senior Engineer,Contract,8,2020-11-29,Mumbai,EMP0025,Python,Testing,G5,Active,CC-187,160
EMP0827,Employee 0827,HR,Team A,Sales Executive,Full-Time,9,2023-02-03,Chennai,EMP0056,Testing,Testing,G5,Active,CC-115,160
EMP0828,Employee 0828,HR,Team B,Product Analyst,Full-Time,2,2023-07-23,,EMP0036,Testing,DevOps,G2,Active,CC-140,160
EMP0829,Employee 0829,Engineering,Team A,QA Engineer,Full-Time,3,2020-03-08,Pune,EMP0089,Testing,SQL,G2,Active,CC-131,160
EMP0830,Employee 0830,Product,Team A,Senior Engineer,Full-Time,3,2021-09-10,Delhi,EMP0062,Testing,Python,G2,Active,CC-175,160
EMP0831,Employee 0831,DevOps,Team C,Finance Analyst,Full-Time,0,2020-10-22,Delhi,EMP0106,Power BI,Agile,G1,Active,CC-109,160
EMP0832,Employee 0832,Sales,Team E,Designer,Full-Time,1,2022-12-02,Bengaluru,EMP0011,Python,Python,G1,Active,CC-148,160
EMP0833,Employee 0833,DevOps,Team D,Sales Executive,Full-Time,1,2025-10-11,Delhi,EMP0039,Data Science,UI/UX,G1,Active,CC-108,160
EMP0834,Employee 0834,Data & Analytics,Team D,DevOps Engineer,Full-Time,2,2018-08-17,Noida,EMP0013,Data Science,UI/UX,G2,Active,CC-129,160
EMP0835,Employee 0835,Sales,Team D,HR Executive,Full-Time,4,2025-05-26,Noida,EMP0113,Data Science,SQL,G3,Active,CC-143,160
EMP0836,Employee 0836,Engineering,Team A,Product Analyst,Full-Time,5,2023-10-20,Delhi,EMP0077,Java,Agile,G3,Active,CC-173,160
EMP0837,Employee 0837,QA,Team E,DevOps Engineer,Full-Time,9,2023-09-16,Remote,EMP0024,React,Cloud,G5,Active,CC-105,160
EMP0838,Employee 0838,Engineering,Team C,Senior Engineer,Full-Time,1,2021-06-30,Mumbai,EMP0075,Node.js,Cloud,G1,Active,CC-118,160
EMP0839,Employee 0839,Finance,Team A,Data Analyst,Full-Time,7,2024-10-07,Hyderabad,EMP0008,React,Python,G4,Active,CC-154,160
EMP0840,Employee 0840,DevOps,Team A,Lead Engineer,Full-Time,3,2020-03-31,Chennai,,Excel,DevOps,G2,Active,CC-176,160
EMP0841,Employee 0841,DevOps,Team C,Finance Analyst,Full-Time,4,2024-06-27,Noida,EMP0043,SQL,SQL,G3,Active,CC-158,160
EMP0842,Employee 0842,Engineering,Team B,Product Analyst,Contract,6,2020-06-17,Remote,EMP0080,React,Agile,G4,Active,CC-161,160
EMP0843,Employee 0843,DevOps,Team A,HR Executive,Full-Time,1,2022-03-20,Chennai,EMP0002,Java,Analytics,G1,Active,CC-103,160
EMP0844,Employee 0844,HR,Team E,Software Engineer,Full-Time,5,2019-08-07,Chennai,EMP0006,Python,Agile,G3,Active,CC-125,160
EMP0845,Employee 0845,Design,Team C,Senior Engineer,Contract,4,2020-06-15,Pune,EMP0023,React,Python,G3,Active,CC-122,160
EMP0846,Employee 0846,Design,Team D,Sales Executive,Full-Time,5,2019-02-19,Bengaluru,EMP0044,React,Testing,G3,Active,CC-158,160
EMP0847,Employee 0847,Product,Team E,Data Scientist,Full-Time,5,2022-03-06,Noida,EMP0113,Java,SQL,G3,Inactive,CC-118,160
EMP0848,Employee 0848,QA,Team C,HR Executive,Full-Time,11,2020-02-16,Chennai,EMP0077,Testing,Agile,G6,Active,CC-105,160
EMP0849,Employee 0849,Sales,Team B,Designer,Contract,2,2020-02-14,Chennai,EMP0032,Python,Testing,G2,Active,CC-116,160
EMP0850,Employee 0850,HR,Team D,Designer,Full-Time,2,2023-06-26,Bengaluru,EMP0022,Node.js,UI/UX,G2,Active,CC-196,160
